Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Midterm_Score,Assignments_Avg,Quizzes_Avg,Projects_Score,Total_Score
S3459,Sara,Davis,student2459@university.com,Male,18,Engineering,64.02,57.39,69.93,84.75,62.3,61.5205
S3460,Maria,Johnson,student2460@university.com,Female,24,Mathematics,57.04,58.38,88.21,90.62,87.76,78.566
S3461,Emma,Jones,student2461@university.com,Male,19,Business,84.19,49.65,69.98,82.97,92.26,70.5445
S3462,Omar,Jones,student2462@university.com,Male,20,Mathematics,65.61,70.49,91.78,98.87,98.25,82.535
S3463,Sara,Brown,student2463@university.com,Female,20,Mathematics,95.48,40.7,98.81,90.99,78.29,69.4325
S3464,Ahmed,Williams,student2464@university.com,Female,24,Engineering,83.55,58.06,80.36,88.86,83.53,80.4355
S3465,John,Smith,student2465@university.com,Male,23,CS,82.28,96.02,57.25,92.26,72.3,74.839
S3466,Liam,Smith,student2466@university.com,Female,22,Business,77.97,58.63,68.98,64.06,80.46,70.0255
S3467,Ali,Brown,student2467@university.com,Male,21,Engineering,52.29,61.63,50.47,71.6,67.44,66.952
S3468,Ali,Brown,student2468@university.com,Male,24,Engineering,96.6,68.39,80.14,78.22,86.88,81.9455
S3469,Liam,Williams,student2469@university.com,Female,20,Engineering,81.4,73.7,91.08,73.12,51.14,73.34100000000001
S3470,Maria,Davis,student2470@university.com,Male,19,Business,99.7,88.52,81.5,92.37,51.42,64.1785
S3471,Sara,Williams,student2471@university.com,Male,18,CS,76.87,51.42,89.3,51.35,85.81,76.9435
S3472,Omar,Jones,student2472@university.com,Male,20,Business,85.51,92.3,90,60.46,96.53,83.78750000000001
S3473,Maria,Davis,student2473@university.com,Female,19,Business,52.81,85.45,92.55,94.09,81.61,80.1395
S3474,Liam,Johnson,student2474@university.com,Female,18,CS,81.59,83.36,63.33,52.96,86.33,80.8885
S3475,John,Williams,student2475@university.com,Female,22,Business,88.23,45.21,93.56,61.35,91.2,69.30799999999999
S3476,Liam,Brown,student2476@university.com,Male,20,Mathematics,88.93,41.3,82.7,67.56,68.08,62.895
S3477,Maria,Davis,student2477@university.com,Male,20,Business,88.51,75.64,64.49,87.54,55.41,66.469
S3478,Emma,Williams,student2478@university.com,Female,24,Engineering,61.31,91.79,99.36,78.01,96.65,89.79100000000001
S3479,Ali,Smith,student2479@university.com,Female,24,Business,98.77,75.07,97.51,97.73,96.93,81.7165
S3480,Ali,Johnson,student2480@university.com,Female,19,Engineering,99.76,52.79,78.72,61.39,72.09,71.45
S3481,Ahmed,Jones,student2481@university.com,Male,23,Business,53.78,45.43,92.16,93.61,60.86,66.265
S3482,Ahmed,Smith,student2482@university.com,Female,24,Engineering,96.82,81.98,63.07,64.15,94.62,79.0635
S3483,Liam,Smith,student2483@university.com,Male,21,Engineering,64.47,83.31,70.8,62.27,85.42,81.2945
S3484,Omar,Johnson,student2484@university.com,Female,22,Engineering,84.46,50.35,59.2,74.92,50.41,54.455000000000005
S3485,John,Jones,student2485@university.com,Male,21,CS,66.91,41.69,76.01,53.56,55.39,61.74300000000001
S3486,Emma,Brown,student2486@university.com,Male,20,Business,98.39,64.5,74.8,69.22,99.16,84.26749999999998
S3487,Sara,Davis,student2487@university.com,Female,21,Business,55.08,74.96,60.64,67.78,51.91,60.7885
S3488,Maria,Jones,student2488@university.com,Male,18,Mathematics,74.89,82.36,83.64,58.01,64.13,69.5325
S3489,Omar,Williams,student2489@university.com,Female,22,Mathematics,71.4,88.6,55.89,93.04,77.42,65.186
S3490,John,Smith,student2490@university.com,Male,21,Mathematics,66.3,76.63,53.08,69.29,59.22,68.054
S3491,Ahmed,Williams,student2491@university.com,Male,18,Business,82.28,46.65,69.25,99.1,61.6,61.385000000000005
S3492,Liam,Brown,student2492@university.com,Female,19,CS,56.55,80.95,70.49,94.99,67.65,67.88
S3493,Maria,Williams,student2493@university.com,Male,21,Engineering,85.83,99.05,65.99,59.74,63.48,66.11399999999999
S3494,Ahmed,Jones,student2494@university.com,Female,22,Business,99.03,94.34,62.9,75.26,90.17,76.078
S3495,Liam,Williams,student2495@university.com,Female,18,CS,90.23,92.3,66.94,80.09,75.01,79.8655
S3496,Maria,Brown,student2496@university.com,Female,21,CS,93,58.13,58.17,90.95,63.93,71.1065
S3497,Sara,Brown,student2497@university.com,Male,19,Business,67.98,85.05,70.17,94.28,65.65,68.3135
S3498,John,Brown,student2498@university.com,Male,21,Engineering,66.24,91.07,95.23,81.2,51.99,72.7295
S3499,Maria,Jones,student2499@university.com,Male,18,CS,75.85,80.7,61.22,51.76,52.47,66.36500000000001
S3500,Emma,Brown,student2500@university.com,Female,21,Business,52.29,55.03,84.22,74.06,85.9,70.5135
S3501,Omar,Smith,student2501@university.com,Female,22,Engineering,97.27,97.23,57.09,94.24,55.65,64.87700000000001
S3502,Ali,Brown,student2502@university.com,Male,20,Mathematics,57.19,67.05,67.7,85.7,73.79,76.86449999999999
S3503,Emma,Williams,student2503@university.com,Male,18,CS,95.15,47.79,66.06,93.51,92.12,77.492
S3504,Emma,Davis,student2504@university.com,Female,18,CS,54.18,46.59,96.85,83.7,68.42,73.11949999999999
S3505,Omar,Williams,student2505@university.com,Male,18,Business,91.13,78.85,71.4,52.2,67.29,62.016999999999996
S3506,Ali,Davis,student2506@university.com,Female,18,Business,57.6,66.26,84.52,98.4,93.65,83.9695
S3507,Emma,Williams,student2507@university.com,Male,21,Engineering,51.91,45.67,80.12,95.9,93.24,76.7855
S3508,Maria,Jones,student2508@university.com,Female,22,Mathematics,85.97,84.42,57.05,56.33,94.01,78.029
S3509,Maria,Williams,student2509@university.com,Male,19,Mathematics,64.01,87.96,96.98,55.63,78.6,84.44149999999999
S3510,Maria,Jones,student2510@university.com,Male,22,Business,85.72,83.52,67.29,76.95,97.62,86.255
S3511,Ali,Jones,student2511@university.com,Female,18,Business,77.75,52.14,52.24,87.85,90.95,78.3745
S3512,Emma,Brown,student2512@university.com,Female,23,Engineering,55.44,81.39,65.02,69.11,70.78,61.301500000000004
S3513,Liam,Smith,student2513@university.com,Female,21,Business,96.61,40.64,66.78,56.82,81.48,71.709
S3514,Ali,Davis,student2514@university.com,Male,23,Engineering,72.62,58.31,54.64,75.53,56.09,53.35249999999999
S3515,Maria,Brown,student2515@university.com,Female,21,Engineering,86.72,63.93,81,66.88,77.57,77.536
S3516,Omar,Brown,student2516@university.com,Female,18,Mathematics,75.05,90.11,67.34,67.59,63.16,67.767
S3517,Emma,Jones,student2517@university.com,Male,21,Engineering,80.22,63.42,81.46,82.25,64.18,72.186
S3518,Emma,Jones,student2518@university.com,Female,18,Mathematics,65.14,40.68,50.34,94.28,56.29,55.257999999999996
S3519,Ahmed,Davis,student2519@university.com,Female,22,Mathematics,60.02,61.14,99.1,77.93,67.91,78.6295
S3520,Ahmed,Williams,student2520@university.com,Female,24,Mathematics,77.13,69.94,58.53,84.38,74.07,65.4645
S3521,Sara,Williams,student2521@university.com,Male,20,Business,72.01,96.94,82.97,83,80.02,76.8875
S3522,Liam,Brown,student2522@university.com,Male,21,Mathematics,69.51,96.46,85.79,77.56,65.24,78.023
S3523,Liam,Johnson,student2523@university.com,Male,18,Engineering,83.63,50.85,58.58,65.54,89.61,72.5215
S3524,John,Johnson,student2524@university.com,Female,23,Business,84.53,51.11,55.59,68.89,76.05,60.769
S3525,Liam,Williams,student2525@university.com,Male,18,Engineering,52.3,49.8,57.63,65.79,81.9,65.3735
S3526,Ahmed,Johnson,student2526@university.com,Female,23,Business,66.94,87.34,62.34,95.87,63.91,62.837
S3527,Ali,Williams,student2527@university.com,Female,21,Engineering,70.59,40.36,58.41,91.33,90.71,75.984
S3528,Liam,Jones,student2528@university.com,Female,19,CS,54.84,47.63,83.7,78.97,81.21,78.4245
S3529,Ahmed,Brown,student2529@university.com,Male,23,CS,61.8,72.28,71.04,95.61,93.12,82.28
S3530,Sara,Smith,student2530@university.com,Male,18,CS,52.58,54.85,76.89,94.32,58,63.898
S3531,Emma,Brown,student2531@university.com,Female,21,Engineering,99.81,45.54,52.37,96.38,69.03,64.57600000000001
S3532,Liam,Williams,student2532@university.com,Female,18,Business,86.83,61.59,93.06,61.09,55.65,74.75649999999999
S3533,Sara,Williams,student2533@university.com,Male,19,Mathematics,54.37,56.45,58.53,85.88,60.78,61.608999999999995
S3534,Emma,Brown,student2534@university.com,Male,20,Mathematics,51.01,70.67,68.01,80.46,69.73,71.5295
S3535,Omar,Davis,student2535@university.com,Male,24,Engineering,85.96,98.75,53.6,86.69,94.73,77.968
S3536,Omar,Williams,student2536@university.com,Female,24,Engineering,71.96,47.46,56.84,63.17,77.85,70.17699999999999
S3537,Emma,Johnson,student2537@university.com,Male,19,Engineering,89.34,62.36,83.29,84.74,66.52,77.47250000000001
S3538,Liam,Johnson,student2538@university.com,Male,22,Engineering,96.17,95.92,84.63,70.49,87.34,77.20100000000001
S3539,John,Williams,student2539@university.com,Male,21,Mathematics,79.97,92.61,83.85,91.7,50.98,72.32300000000001
S3540,Ahmed,Williams,student2540@university.com,Female,19,Business,59.36,63.66,77.61,89.77,68.5,70.6725
S3541,Ali,Davis,student2541@university.com,Male,20,Mathematics,89.11,81.94,97.63,60.57,80.04,73.93700000000001
S3542,Ali,Johnson,student2542@university.com,Female,18,Engineering,97.79,45.27,75.36,59.19,79.16,62.1015
S3543,Maria,Williams,student2543@university.com,Female,21,CS,79.01,82.75,72.47,85.89,80.38,77.961
S3544,Emma,Williams,student2544@university.com,Female,23,Mathematics,84.1,98.37,62.38,77.52,60.58,63.0435
S3545,Ali,Davis,student2545@university.com,Male,19,CS,66.87,72.25,54.94,77.86,66.85,69.747
S3546,Liam,Davis,student2546@university.com,Male,20,CS,69.08,69.91,77.41,87.63,96.58,71.85999999999999
S3547,John,Brown,student2547@university.com,Male,19,Engineering,86.73,51.24,65.74,92.75,98.7,70.7345
S3548,Emma,Davis,student2548@university.com,Female,22,Mathematics,96.39,78.03,76.2,61.95,65.6,65.57199999999999
S3549,John,Smith,student2549@university.com,Male,24,Business,81.45,75.43,60.31,77.78,82.23,66.4205
S3550,Liam,Johnson,student2550@university.com,Female,24,Mathematics,89.49,79.12,91.91,91.45,62.06,75.21249999999999
S3551,Ali,Brown,student2551@university.com,Male,21,Business,58.58,41.56,99.98,93.64,68.43,71.354
S3552,Ali,Smith,student2552@university.com,Male,18,Business,60.6,72.92,66.12,64.37,89.62,79.26650000000001
S3553,Maria,Williams,student2553@university.com,Male,20,Engineering,76.6,75.7,92.12,55.21,75.06,80.397
S3554,Ali,Williams,student2554@university.com,Male,19,Business,58.83,52.45,93.65,61.64,92.48,81.4555
S3555,Emma,Brown,student2555@university.com,Female,21,Mathematics,81.75,52.5,99.8,97.27,81.44,73.5915
S3556,Liam,Davis,student2556@university.com,Female,19,Mathematics,64.58,56.57,67.14,73.12,81.45,79.101
S3557,Omar,Williams,student2557@university.com,Female,21,CS,89.58,82.7,87.8,70.93,51.69,64.3775
S3558,Liam,Jones,student2558@university.com,Female,24,Business,90.41,76.38,61.44,50.65,87.48,69.23949999999999
S3559,Emma,Brown,student2559@university.com,Male,22,Engineering,73.19,90.75,81.24,52.55,98.89,77.918
S3560,Emma,Smith,student2560@university.com,Female,19,Engineering,59.04,57.74,85.24,83.43,73.65,70.73750000000001
S3561,Maria,Brown,student2561@university.com,Female,22,Mathematics,82.34,94.72,87.06,79.49,57.93,79.05
S3562,Maria,Johnson,student2562@university.com,Female,23,Business,99.64,84.62,60.36,78.78,98.85,76.3925
S3563,Ali,Davis,student2563@university.com,Male,23,Engineering,81.13,63.7,92.44,55.52,64.51,69.571
S3564,Sara,Davis,student2564@university.com,Female,24,Business,51.79,45.72,71.05,67.6,70.46,63.16349999999999
S3565,Liam,Brown,student2565@university.com,Female,20,Business,50.86,55.42,60.82,90.62,53.87,69.264
S3566,Liam,Williams,student2566@university.com,Male,22,CS,66.02,97.41,77.13,58.75,55.54,73.9805
S3567,Sara,Williams,student2567@university.com,Male,21,Engineering,59.79,58.62,93.17,94.13,60.83,68.67549999999999
S3568,Maria,Jones,student2568@university.com,Female,20,CS,90.65,59.79,98.35,56.07,77.42,74.3765
S3569,Ali,Jones,student2569@university.com,Female,19,Engineering,92.24,51.38,87.41,58.46,77.89,72.924
S3570,Sara,Davis,student2570@university.com,Male,19,Business,62.93,88.41,50.28,73.89,80.31,75.148
S3571,Ali,Jones,student2571@university.com,Female,21,Engineering,66.28,56.54,56.74,97.26,79.19,73.41499999999999
S3572,Ali,Smith,student2572@university.com,Male,18,Mathematics,61.81,59.82,53.81,66.48,74.76,68.158
S3573,Ali,Jones,student2573@university.com,Female,18,Business,95.42,64.86,55.06,82.91,90.1,64.8615
S3574,Ahmed,Smith,student2574@university.com,Female,19,Engineering,75.13,66.02,69.15,79.43,96.69,77.4805
S3575,Emma,Jones,student2575@university.com,Female,24,CS,82.81,64.68,66.92,57.48,63.49,62.23249999999999
S3576,Ali,Davis,student2576@university.com,Female,24,CS,70.77,70.22,55.68,62.41,56.51,61.56150000000001
S3577,Ahmed,Davis,student2577@university.com,Female,21,Business,81.55,88.87,94.11,96.51,71.25,84.053
S3578,Maria,Smith,student2578@university.com,Male,18,CS,69.29,89.16,80.77,59.24,51.32,61.872
S3579,Sara,Brown,student2579@university.com,Male,22,Business,66.98,87.9,89.82,84.75,94.17,80.629
S3580,Emma,Davis,student2580@university.com,Female,19,Business,81.72,46.07,68.58,98.23,61.99,58.9075
S3581,Omar,Brown,student2581@university.com,Female,23,Business,79.55,87.98,70.51,55.98,77.46,63.94449999999999
S3582,Sara,Williams,student2582@university.com,Female,22,Engineering,64.68,47.22,65.88,69.96,55.75,59.071
S3583,Emma,Smith,student2583@university.com,Male,21,Business,57.47,47.48,71.92,61.2,77.66,74.4555
S3584,Omar,Davis,student2584@university.com,Male,23,CS,68.43,96.87,80.52,61.08,51.95,65.619
S3585,Sara,Johnson,student2585@university.com,Male,22,Mathematics,70.76,89.16,74.65,55.95,88.44,79.4785
S3586,Emma,Williams,student2586@university.com,Male,18,Engineering,81.43,73.14,91.9,82.48,97.77,74.64500000000001
S3587,Sara,Brown,student2587@university.com,Male,24,CS,95.73,92.5,95.01,87.32,65.35,75.776
S3588,Sara,Davis,student2588@university.com,Male,18,Business,51.81,99.36,73.48,83.84,62.91,79.8355
S3589,Omar,Smith,student2589@university.com,Male,23,Business,62.18,76.64,61.99,96.23,72.4,68.325
S3590,Sara,Jones,student2590@university.com,Male,20,Mathematics,59.69,76.77,97.26,57.28,81,82.2225
S3591,Sara,Johnson,student2591@university.com,Female,24,CS,75.11,85.27,86.75,65.99,59.45,78.3595
S3592,Omar,Brown,student2592@university.com,Male,19,Engineering,71.49,53.93,82.01,67.23,90.17,77.8375
S3593,Maria,Williams,student2593@university.com,Male,23,CS,86.45,50.03,87.27,61.6,59.93,63.663999999999994
S3594,Ali,Smith,student2594@university.com,Male,21,Business,62.12,85.57,53.8,57.11,50.27,64.285
S3595,Liam,Johnson,student2595@university.com,Male,19,Engineering,79.72,60.69,53.38,74.34,76.21,72.58
S3596,John,Smith,student2596@university.com,Female,22,Business,94.19,48.1,57.66,91.72,55.76,57.70399999999999
S3597,Ahmed,Davis,student2597@university.com,Male,24,Business,95.53,58.89,57.37,97.73,84.91,70.0425
S3598,John,Jones,student2598@university.com,Female,21,CS,97.94,61.52,71.03,56.47,58.37,62.828
S3599,John,Williams,student2599@university.com,Female,21,Mathematics,88.66,97.91,57.87,91.16,90.87,76.589
S3600,Emma,Smith,student2600@university.com,Female,18,Business,95.3,81.88,92.73,91.23,73.52,84.833
S3601,Ali,Brown,student2601@university.com,Male,22,CS,61.73,71.85,78.9,69.45,78.31,74.2105
S3602,Emma,Davis,student2602@university.com,Male,18,Engineering,59.88,98.13,68.41,55.5,59.33,66.32499999999999
S3603,Ali,Davis,student2603@university.com,Male,18,Mathematics,50.32,94.19,53.48,99.5,57.33,68.86699999999999
S3604,Omar,Williams,student2604@university.com,Female,24,Business,85.34,70.72,79.55,82.78,81.56,71.44149999999999
S3605,Omar,Davis,student2605@university.com,Female,20,Business,96.87,94.34,55.83,99.11,62.77,67.705
S3606,Liam,Brown,student2606@university.com,Female,18,Engineering,59.35,64.26,87.16,74.18,69.3,72.67099999999999
S3607,Ali,Smith,student2607@university.com,Female,19,CS,81.85,53.83,90.14,69.76,73.97,67.1425
S3608,Sara,Williams,student2608@university.com,Male,21,Business,87.32,53.96,77.2,62.36,61.48,61.108999999999995
S3609,Maria,Davis,student2609@university.com,Male,24,Engineering,96.38,79.74,57.48,99.18,89.77,72.857
S3610,Liam,Davis,student2610@university.com,Male,18,Business,82.34,70.06,89.34,62.66,96.97,82.0345
S3611,Liam,Brown,student2611@university.com,Female,23,CS,98.51,79.54,65.39,51.19,71.59,71.5405
S3612,Sara,Jones,student2612@university.com,Female,19,Mathematics,67.23,81.16,61.13,75.62,95.88,84.7945
S3613,Maria,Jones,student2613@university.com,Male,22,CS,67.5,41.34,73.53,68.85,94.13,66.61699999999999
S3614,Emma,Davis,student2614@university.com,Male,21,CS,77.15,43.24,96.13,63.07,58.3,67.9025
S3615,Maria,Smith,student2615@university.com,Female,24,CS,69.18,71.96,64.87,81.73,58.67,70.52099999999999
S3616,Emma,Williams,student2616@university.com,Male,23,Engineering,50.07,51.46,95.28,68.21,73.87,71.923
S3617,Omar,Davis,student2617@university.com,Male,24,Business,86.59,77.95,52.68,70.11,76.29,76.95000000000002
S3618,John,Johnson,student2618@university.com,Female,24,Mathematics,87.59,73.13,54.18,51.15,67.06,69.86949999999999
S3619,Omar,Williams,student2619@university.com,Female,23,Engineering,87.35,75.15,84.93,79.45,65.65,66.1795
S3620,Omar,Jones,student2620@university.com,Female,22,CS,67.25,58.15,59.53,56.1,71.57,59.79299999999999
S3621,John,Davis,student2621@university.com,Male,23,Mathematics,76.11,78.39,65.83,60.69,84.52,69.1705
S3622,Maria,Brown,student2622@university.com,Female,19,CS,68,89.77,56.82,85.86,54.22,64.26050000000001
S3623,Liam,Johnson,student2623@university.com,Male,24,CS,50.8,99.88,66.61,65.66,85.53,84.59100000000001
S3624,Maria,Davis,student2624@university.com,Male,22,CS,78.12,90.31,64.02,58.16,96.31,86.001
S3625,Emma,Smith,student2625@university.com,Female,24,Mathematics,56.19,73.45,86.82,78.87,88.18,73.064
S3626,Sara,Johnson,student2626@university.com,Male,23,Business,54,51.61,85.1,60.75,59.58,68.2555
S3627,Emma,Davis,student2627@university.com,Female,22,CS,87.77,80.89,97.75,63.55,54.37,71.7145
S3628,Sara,Smith,student2628@university.com,Female,22,Business,50.48,96.26,86.22,81.07,74.52,74.74249999999999
S3629,Omar,Johnson,student2629@university.com,Male,18,Mathematics,97.95,52.71,84.74,86.99,97.82,82.0975
S3630,John,Smith,student2630@university.com,Male,18,Mathematics,75.76,55.36,84.71,86.98,90.95,82.8135
S3631,Omar,Smith,student2631@university.com,Female,18,CS,99.15,48.94,94.15,74.11,78.14,69.85150000000002
S3632,Ali,Johnson,student2632@university.com,Female,23,Business,52.9,84.2,64.81,72.71,57.15,60.457499999999996
S3633,Maria,Johnson,student2633@university.com,Female,21,Business,79.18,64.39,65,89.38,85.69,66.0185
S3634,Sara,Smith,student2634@university.com,Female,19,CS,67.47,43.76,87.06,59.65,90.65,69.4355
S3635,Emma,Jones,student2635@university.com,Female,23,Engineering,92.17,92.5,61.44,57.61,96.75,76.237
S3636,John,Johnson,student2636@university.com,Female,24,Engineering,68.06,73.46,95.6,83.23,80.61,74.8725
S3637,Sara,Davis,student2637@university.com,Male,18,Mathematics,63.02,59.87,76.74,70.48,75.72,72.5755
S3638,Emma,Williams,student2638@university.com,Male,22,Mathematics,92.88,60.64,65.01,85.5,80.96,74.523
S3639,Maria,Brown,student2639@university.com,Male,23,Engineering,68.73,57.42,88.8,62.83,97.16,74.72149999999999
S3640,Omar,Smith,student2640@university.com,Male,22,Engineering,50.84,67.33,65.62,66.24,81.41,66.1795
S3641,Maria,Smith,student2641@university.com,Female,24,Engineering,69.51,60.22,98.16,94.83,62.88,75.73649999999999
S3642,Ahmed,Brown,student2642@university.com,Male,22,CS,82.73,72.88,99.15,71.08,81.81,82.298
