Student_ID,First_Name,Last_Name,Email,Gender,Age,Attendance (%),Midterm_Score,Assignments_Avg,Quizzes_Avg,Projects_Score,Operating_System,DSA,Mathematics,Computer_Network,Machine_Learning,Final_Score
S3702,Liam,Davis,student2702@university.com,Male,18,63.47,57.96,90.26,84.07,87.12,27.62276627,25.26892587,12.63273182,33.38473105,31.48886604,26.07960421
S3703,Ali,Brown,student2703@university.com,Female,23,79.94,52.66,64.72,94.01,52.38,14.84885064,34.53274042,25.01808079,56.90315007,24.30638808,31.121842
S3704,Maria,Davis,student2704@university.com,Male,20,72.2,73.5,96.78,51.26,52.72,25.64806668,21.25223776,42.77876521,26.27224206,22.75085846,27.74043403
S3705,Sara,Williams,student2705@university.com,Male,19,79.85,64.62,62.52,86.26,60.58,37.0695501,16.19647065,36.25110546,47.81399717,35.66607833,34.59944034
S3706,Ahmed,Jones,student2706@university.com,Male,18,64.54,95.22,58.39,99.94,57.32,36.37898316,38.70060217,47.09708029,42.0989396,34.39669722,39.73446049
S3707,Sara,Johnson,student2707@university.com,Male,23,85.77,92.8,74.67,81.98,50.32,39.03891401,21.14065075,37.76293591,19.94444029,26.32977581,28.84334335
S3708,Liam,Davis,student2708@university.com,Female,21,90.3,69,52.53,70.73,81.15,0,34.01429659,23.56127989,41.11145215,33.90192611,26.51779095
S3709,Maria,Jones,student2709@university.com,Female,23,63,61.56,51.82,93.72,89.8,41.24095895,19.16403455,40.38386037,51.05856344,37.641583,37.89780006
S3710,Sara,Davis,student2710@university.com,Female,21,65.03,59.53,74.8,77.71,97.86,37.90349009,31.69597676,24.75331219,37.61192373,14.9391709,29.38077473
S3711,Omar,Smith,student2711@university.com,Male,24,83.06,56.05,60.76,87.47,72.05,25.82244875,12.28943198,22.96343623,36.42045092,35.05393376,26.50994033
S3712,Sara,Johnson,student2712@university.com,Female,18,84.78,72.67,50.47,79.39,63.99,30.50913696,31.70400994,11.14135382,26.27437719,23.18648394,24.56307237
S3713,Maria,Smith,student2713@university.com,Male,23,85.2,88.3,64.8,51.91,93.2,23.40940309,35.99578628,21.39492673,23.9531915,9.129307543,22.77652303
S3714,Emma,Johnson,student2714@university.com,Female,20,84.13,58.65,73.87,60.66,92.22,27.0587682,19.12162452,30.79202929,20.48891953,31.04542246,25.7013528
S3715,Omar,Jones,student2715@university.com,Male,23,69.64,51.41,69.71,53.94,81.24,28.55314239,46.72041773,34.9721798,11.60362127,17.35111156,27.84009455
S3716,Sara,Brown,student2716@university.com,Female,18,69.74,68.53,56.77,55.33,63.66,30.55208009,20.70152052,0.316315698,43.49546314,37.20224017,26.45352392
S3717,John,Davis,student2717@university.com,Female,19,62.74,44.14,78.98,50.77,95.43,35.20976873,23.92676955,34.27676771,22.95639676,32.048573,29.68365515
S3718,John,Davis,student2718@university.com,Female,19,57.84,82.08,85.52,71.06,58.92,20.79416774,45.16288451,14.29763346,42.3228383,30.38915828,30.59333646
S3719,Sara,Williams,student2719@university.com,Male,23,84.63,71.1,83.78,58.93,52.18,25.10533005,31.67002922,37.33348007,43.66746737,33.13143023,34.18154739
S3720,Emma,Smith,student2720@university.com,Male,23,54.66,69.78,69.69,92.78,89.83,21.09303915,30.55630124,48.16793237,43.47678086,39.08763478,36.47633768
S3721,Ahmed,Davis,student2721@university.com,Male,21,96.89,58.03,56.88,87.5,78.18,37.9568702,36.99450091,41.58754835,25.43371214,16.44913934,31.68435419
S3722,Maria,Jones,student2722@university.com,Female,18,91.33,94.28,74.97,78.66,62.32,30.69003501,21.82418413,19.44979245,22.79721423,54.85313925,29.92287301
S3723,John,Brown,student2723@university.com,Male,21,92.88,45.43,94.52,74.45,83.54,31.36124634,33.61907836,17.77637193,11.56247041,21.80947357,23.22572812
S3724,Ahmed,Jones,student2724@university.com,Male,20,95.33,92.19,73.44,62.79,88.34,44.38195585,33.34275466,35.98595091,37.38566039,24.0865062,35.0365656
S3725,Sara,Smith,student2725@university.com,Male,24,70.43,62.6,59.78,73.75,92.23,43.87965584,23.67192401,44.06232359,34.42302156,12.10954846,31.62929469
S3726,Liam,Williams,student2726@university.com,Male,19,92.34,92.84,54.65,82.06,64.11,22.51990513,12.15061467,41.63282133,29.75264579,7.716575601,22.75451251
S3727,Ahmed,Davis,student2727@university.com,Male,22,57.9,83.73,97.2,89.11,51.28,33.75746882,24.62835738,15.16194145,46.77965837,31.07285866,30.28005693
S3728,Omar,Jones,student2728@university.com,Male,22,51.08,46.25,87.15,54.08,75.5,27.06568598,26.00575219,14.86720531,16.954511,42.84916785,25.54846447
S3729,Ali,Johnson,student2729@university.com,Female,18,89.24,89.89,65.65,85.42,92.8,25.2611713,30.22067701,9.556695238,16.81907964,36.0981252,23.59114968
S3730,John,Brown,student2730@university.com,Female,18,53.74,80.93,64.77,87.14,60.39,33.7771176,47.53375199,43.42956332,27.69289028,34.72953565,37.43257177
S3731,Sara,Jones,student2731@university.com,Male,22,99.43,41.94,94.76,77.95,71.06,26.83396557,50.54809819,41.49014696,31.69685091,32.00394785,36.5146019
S3732,Liam,Brown,student2732@university.com,Female,18,83.74,48.02,58.88,60.72,62.82,44.44850287,35.79577847,45.58628017,8.063520737,34.61228261,33.70127297
S3733,Maria,Davis,student2733@university.com,Female,19,87.67,78.14,76.75,76.96,50.67,24.84565135,47.56377988,45.46398687,30.32835809,45.35630979,38.7116172
S3734,Liam,Johnson,student2734@university.com,Male,20,62.29,79.76,85.68,75.14,94.93,47.8311452,30.74406672,54.71933772,29.68658847,27.8547905,38.16718572
S3735,Emma,Williams,student2735@university.com,Male,20,83.69,84.8,69.82,73.79,56.75,38.65872589,26.46209269,30.85339776,44.09434424,30.19218852,34.05214982
S3736,Omar,Williams,student2736@university.com,Female,21,52.16,83.21,52,73.03,88.34,13.04982207,33.67319388,23.03706421,38.65271157,36.96189716,29.07493778
S3737,Sara,Johnson,student2737@university.com,Male,19,91.89,79.57,61.39,55.54,67.33,44.71400348,39.07532301,40.90244284,23.3090324,38.03986496,37.20813334
S3738,Maria,Brown,student2738@university.com,Female,24,58.48,85.97,95.09,59.14,63.88,49.68451289,23.11350091,47.99738292,24.50649909,21.48028755,33.35643667
S3739,Emma,Davis,student2739@university.com,Female,18,84.87,74.51,76.16,54.87,97.05,32.96200443,37.15910416,39.11750124,20.38237579,34.34540097,32.79327732
S3740,Emma,Jones,student2740@university.com,Female,18,61.22,55.65,90.77,62.12,82.86,23.14445429,15.11077744,20.71263684,22.49099634,35.2159516,23.3349633
S3741,Sara,Johnson,student2741@university.com,Male,24,53.42,94.74,77.78,63.17,84.35,41.52213663,15.2679337,33.51961074,18.23301814,36.29085409,28.96671066
S3742,Omar,Smith,student2742@university.com,Female,21,74.07,41.09,97.18,62.25,87.98,23.77269419,19.48670982,37.99664515,24.13077395,26.84036049,26.44543672
S3743,Ahmed,Brown,student2743@university.com,Male,21,58.46,61.99,95.46,60.55,67.05,7.800109124,39.46551361,38.20908521,30.05457844,14.72419059,26.0506954
S3744,Ahmed,Williams,student2744@university.com,Male,18,86.47,83.73,74.14,86.77,78.18,42.09369178,23.33736614,25.4664655,53.12044056,22.96363556,33.39631991
S3745,Emma,Johnson,student2745@university.com,Male,18,61.88,65.63,65.91,90.93,63.51,37.42209962,35.62092262,33.90172193,32.82000543,33.76388562,34.70572704
S3746,Ahmed,Williams,student2746@university.com,Male,24,67.12,41.49,80.08,66.36,91.73,32.71940591,29.48081641,45.11283124,16.87339439,40.21458104,32.8802058
S3747,Ali,Brown,student2747@university.com,Male,19,78.37,43.96,83.74,65.26,79.97,38.22342299,36.98399121,41.16979428,29.07400605,11.31025924,31.35229475
S3748,Emma,Williams,student2748@university.com,Female,24,64.25,78.92,74.92,92.2,62.17,29.2770734,20.08805782,22.6814079,17.57580326,25.22655142,22.96977876
S3749,Emma,Johnson,student2749@university.com,Male,21,68.9,97.89,91.11,81.2,94.99,24.03376306,6.224301701,37.00221911,52.20321858,36.06237193,31.10517488
S3750,Maria,Brown,student2750@university.com,Male,24,90.78,73.11,59.17,64.67,79.04,27.97076043,29.45253604,25.79014132,30.90041584,29.62991906,28.74875454
S3751,Ahmed,Smith,student2751@university.com,Male,24,58.96,70.41,66.72,85.68,74.75,21.5895157,46.82888389,15.12845764,37.18331543,28.98802373,29.94363928
S3752,Omar,Johnson,student2752@university.com,Male,24,54.11,59.1,84.32,67.23,51.72,49.00831815,33.40864599,26.40094463,27.52292802,30.39906695,33.34798075
S3753,Emma,Jones,student2753@university.com,Male,19,66.42,55.4,62.33,79.33,95.49,18.57209305,22.33130475,12.15056031,20.77023102,30.93906482,20.95265079
S3754,Liam,Davis,student2754@university.com,Female,23,71.22,41.26,71.99,99.63,97.61,33.00175049,10.20670305,28.62788297,35.63409951,28.37087807,27.16826282
S3755,Omar,Johnson,student2755@university.com,Male,18,77.13,56.38,98.19,65.08,78.13,23.66211354,25.87838855,24.59236645,23.63269441,31.73823525,25.90075964
S3756,Ali,Brown,student2756@university.com,Male,22,68.62,66.95,81.29,96.53,72.13,53.07688228,22.56300083,26.81857367,29.48302061,23.12645566,31.01358661
S3757,Maria,Davis,student2757@university.com,Female,24,89.5,51.88,97.45,66.03,67.98,40.98235804,6.291146267,24.6894083,38.18313736,27.05905692,27.44102138
S3758,Sara,Johnson,student2758@university.com,Male,22,51.97,45.24,86.12,77.01,63.4,21.79161041,34.40756754,39.06343235,32.10635445,21.9877964,29.87135223
S3759,Omar,Smith,student2759@university.com,Female,23,71.59,83.06,86.23,73,78.73,34.56203319,25.979507,37.45186882,44.83258885,3.944232443,29.35404606
S3760,Emma,Smith,student2760@university.com,Female,18,69.11,93.68,79.59,89.16,56.4,31.11067473,12.64266063,54.41788585,25.31875466,37.46373242,32.19074166
S3761,Ali,Jones,student2761@university.com,Female,21,82.38,96.21,57.11,53.05,95.96,29.6468314,21.96915419,20.77946953,45.85679173,39.5593806,31.56232549
S3762,John,Williams,student2762@university.com,Female,22,98.31,77.08,75.99,81.36,58.8,49.43584087,30.55453335,32.87919621,27.32808434,27.12917797,33.46536655
S3763,Ali,Davis,student2763@university.com,Male,21,75.52,43.17,62.63,88.03,87.28,19.58113068,30.84010191,22.10753405,34.41908922,31.70010219,27.72959161
S3764,Ali,Brown,student2764@university.com,Male,22,99.34,84.45,99.93,73.61,65.34,32.87682044,46.7512994,29.6228205,37.56727003,50.51509464,39.466661
S3765,Maria,Brown,student2765@university.com,Female,21,65.11,46.61,63.35,55.26,61.3,43.06617069,41.53169698,26.93311784,32.29643056,16.81723708,32.12893063
S3766,Sara,Williams,student2766@university.com,Female,24,51.54,80.18,61.53,62.24,77.89,34.98914401,32.74460178,30.23385125,40.27194788,17.92225178,31.23235934
S3767,John,Smith,student2767@university.com,Male,22,58.28,86.76,81.19,83.98,88.26,46.34862851,39.01764688,29.2936602,28.51270412,34.80611215,35.59575037
S3768,Ahmed,Smith,student2768@university.com,Female,21,69.76,83.55,75.55,94.77,86.34,45.20851232,31.01607719,31.44030902,30.18118478,47.82024113,37.13326489
S3769,Ahmed,Johnson,student2769@university.com,Female,23,65.82,97.11,51.07,71.08,61.69,26.31116897,29.70492401,44.63435654,31.47010834,41.3705886,34.69822929
S3770,Omar,Jones,student2770@university.com,Female,19,54.85,84.29,56.48,78.02,66.53,20.88719943,27.94707478,44.84434038,23.23660284,28.4870096,29.08044541
S3771,Ali,Davis,student2771@university.com,Male,21,71.63,81.59,90.55,61.42,93.44,32.56685231,20.10845482,25.86189881,31.12636682,30.46681734,28.02607802
S3772,Liam,Jones,student2772@university.com,Female,19,66.91,55.7,74.18,70.61,86.16,42.80352021,45.41457195,21.43915128,31.11268519,36.74248308,35.50248234
S3773,Maria,Jones,student2773@university.com,Male,19,56.13,95.49,57.3,66.84,85.63,45.16347466,37.18490297,32.90913402,36.66542532,36.73768834,37.73212506
S3774,Liam,Johnson,student2774@university.com,Male,18,64.81,50.77,73.26,82.78,63.45,20.72285708,31.92798793,44.59160994,27.92643231,31.29446643,31.29267074
S3775,Maria,Jones,student2775@university.com,Male,24,94.32,94.29,62.66,99.23,89.6,27.5748355,6.861405044,30.20590177,33.01791931,24.87506609,24.50702554
S3776,Ahmed,Williams,student2776@university.com,Female,23,65.1,58.76,61.18,90.67,67.92,18.45363051,21.1939354,37.64187616,49.72524773,43.82433341,34.16780464
S3777,Omar,Johnson,student2777@university.com,Female,19,85.7,47.81,97.89,59.61,70.07,16.55653995,38.54627311,23.36837624,24.17732937,25.38024402,25.60575254
S3778,Omar,Williams,student2778@university.com,Male,20,80.6,89.6,68.1,78.88,64.38,37.0606695,39.59253376,29.01968929,29.18929259,34.64263743,33.90096451
S3779,Omar,Johnson,student2779@university.com,Male,24,71.36,40.15,52.32,53.32,56.07,35.6799454,41.76225707,17.15628024,30.2002734,19.31975624,28.82370247
S3780,John,Jones,student2780@university.com,Male,19,61.95,89.93,98.52,62.35,71.02,29.49057721,27.73824712,29.53250546,22.00257112,15.12710207,24.7782006
S3781,Sara,Williams,student2781@university.com,Female,21,68.45,55.74,89.74,58.61,50.85,9.055624733,28.68819846,25.68998894,23.24062335,43.22548463,25.97998402
S3782,John,Williams,student2782@university.com,Female,19,79.61,93.08,62.72,66.78,72.8,21.40561813,44.16834082,46.23843744,10.49099533,30.92381459,30.64544126
S3783,Emma,Williams,student2783@university.com,Male,21,67.54,81.49,70.44,83.94,86.25,26.00303509,0.881960553,15.55358747,37.74936107,50.19199253,26.07598734
S3784,Emma,Johnson,student2784@university.com,Male,21,60.74,79.97,93.11,74.97,98.04,39.02678143,33.23632473,29.78667618,46.82662915,51.48239202,40.0717607
S3785,Liam,Brown,student2785@university.com,Female,20,55.82,61.92,67.87,96.65,53.93,24.1315732,10.0001344,9.018125367,43.21880992,29.52941459,23.1796115
S3786,Sara,Jones,student2786@university.com,Male,19,93.99,43.56,78.37,60.64,64.06,31.8324191,12.09349007,22.46811087,27.04519186,32.07838383,25.10351915
S3787,Ahmed,Williams,student2787@university.com,Female,19,72.02,89.8,76.74,68.21,74.71,26.01407961,19.62673802,22.15433007,42.08323286,32.4478462,28.46524535
S3788,Sara,Davis,student2788@university.com,Female,22,81.26,50.25,70.06,66.49,58.52,36.12156807,21.01126189,0.461765146,24.76895693,21.33429446,20.7395693
S3789,Maria,Brown,student2789@university.com,Male,24,74.52,62.34,81.98,61.8,55.84,33.49012269,62.85723714,36.95166018,57.35960159,35.68769695,45.26926371
S3790,Emma,Davis,student2790@university.com,Male,22,93.63,76.02,73.66,99.66,72.62,23.70113762,33.47916078,47.80638599,48.29562596,24.24662632,35.50578734
S3791,Ali,Jones,student2791@university.com,Female,18,77.35,68.94,51.06,69.36,79.04,32.53183696,15.7073312,38.24668625,45.53354699,30.39799454,32.48347919
S3792,Ali,Jones,student2792@university.com,Female,21,74.04,51.92,90.72,97.03,91.01,23.32615946,33.60130951,34.17459031,30.81143832,31.78715124,30.74012977
S3793,Ahmed,Williams,student2793@university.com,Female,20,96.23,48.44,55.66,69.52,99.89,28.2618515,39.95954928,37.36227445,20.16896853,19.89409397,29.12934755
S3794,Maria,Williams,student2794@university.com,Female,22,85.98,47.39,73.2,60.2,88.71,27.45625583,37.36837124,31.48057414,23.5684959,32.61518597,30.49777662
S3795,Liam,Johnson,student2795@university.com,Female,19,55.58,91.78,79,55.96,61.07,26.6918948,38.8048646,33.33058435,26.84721813,32.31518772,31.59794992
S3796,John,Brown,student2796@university.com,Male,18,58.89,41.89,85.28,92.78,87.4,43.1504806,24.30369923,34.02656982,29.2953966,34.26983684,33.00919662
S3797,Maria,Brown,student2797@university.com,Female,20,89.36,98.62,70.54,51.6,76.86,23.45435058,31.10335433,41.07823282,20.62993019,16.70594897,26.59436338
S3798,Ali,Williams,student2798@university.com,Female,23,91.79,51.91,86.78,98.22,72.54,17.08544436,18.2933747,35.95323288,15.94140314,27.02104655,22.85890033
S3799,Ali,Jones,student2799@university.com,Female,19,77.26,46.62,56.57,70.91,96.79,36.18289303,34.16659061,26.1444102,31.90923732,31.0714533,31.89491689
S3800,Liam,Williams,student2800@university.com,Male,19,77.72,74.62,82.67,62.37,85.1,27.75759044,27.89165281,52.35427435,38.09310904,54.80650918,40.18062716
S3801,Emma,Jones,student2801@university.com,Male,23,81.6,44.8,91.32,80.87,84.08,25.03036867,29.15033403,16.67874235,21.90433198,49.01913149,28.3565817
S3802,Maria,Jones,student2802@university.com,Female,21,71.96,76.15,94.47,56.65,50.59,24.7796571,49.192813,17.56637739,19.46530966,26.58768779,27.51836899
S3803,Maria,Williams,student2803@university.com,Female,21,84.01,91.04,78.98,53.61,93.25,29.36250078,39.23087292,34.50770417,25.83684743,28.66684193,31.52095345
S3804,Ali,Smith,student2804@university.com,Male,22,55.42,42.87,65.64,91.39,89.67,26.8093708,20.85346265,21.12037063,40.27883891,11.71835072,24.15607874
S3805,John,Brown,student2805@university.com,Male,22,98.06,87.99,58.17,71.23,64.95,46.17358697,26.57005774,22.27491394,37.39759291,44.85216584,35.45366348
S3806,Ahmed,Davis,student2806@university.com,Male,19,87.51,63.67,67.28,75.91,64.61,41.17632442,35.01852049,40.8686349,12.83502423,24.78169459,30.93603972
S3807,Omar,Jones,student2807@university.com,Male,24,81.56,49.57,77,58.83,52.67,20.8882994,42.24638731,26.16521981,38.45406557,35.35856942,32.6225083
S3808,Ahmed,Jones,student2808@university.com,Female,19,65.82,50.57,59.82,53.07,52.54,21.37693064,24.1304179,42.93817691,22.24517351,31.2486761,28.38787501
S3809,Maria,Smith,student2809@university.com,Male,22,58.05,95.13,97.63,68.39,83.43,22.17458714,26.86047813,29.53838056,22.1713349,20.39553046,24.22806224
S3810,Ahmed,Davis,student2810@university.com,Female,23,70.47,46.64,94.86,75.31,59.31,32.86273337,21.55262591,21.89342444,20.60946856,29.22091954,25.22783436
S3811,Ali,Johnson,student2811@university.com,Female,22,83.08,92.01,51.65,88.27,96.18,39.43701634,45.06528636,22.74081914,51.50310793,19.95295139,35.73983623
S3812,Ali,Smith,student2812@university.com,Male,19,81.69,72.65,78.1,75.05,92.12,40.83548523,22.78303546,21.2907673,22.55243843,29.475523,27.38744989
S3813,Liam,Davis,student2813@university.com,Male,20,69.13,42.34,89.47,89.13,67.44,35.79972171,36.69868038,20.56014985,20.10340712,20.83361307,26.79911443
S3814,Maria,Smith,student2814@university.com,Male,19,80.66,67.87,62.27,55.77,69,28.88645598,27.89844396,20.49824538,32.69603694,52.62568808,32.52097407
S3815,Liam,Jones,student2815@university.com,Male,20,90.69,89.05,76.19,53.2,66.36,24.95284538,25.66488179,35.5966157,24.41183708,36.68964482,29.46316495
S3816,Maria,Brown,student2816@university.com,Female,20,51.31,83.57,70.3,57.94,54.62,22.81457293,48.32119608,33.44774973,23.79977051,24.11308301,30.49927445
S3817,Omar,Smith,student2817@university.com,Female,19,72.53,69.33,59.83,88.6,51.57,24.86200247,43.72749666,17.31248992,23.3205833,24.38339443,26.72119336
S3818,Omar,Johnson,student2818@university.com,Female,24,87.93,91.6,80.74,87.97,72.61,29.84312033,27.28890307,15.08772169,26.00177316,29.00449317,25.44520228
S3819,Emma,Williams,student2819@university.com,Male,24,77.31,47.22,99.68,57.07,97.15,23.71902165,36.86775489,39.19408429,29.216133,32.30541587,32.26048194
S3820,Maria,Davis,student2820@university.com,Female,18,82.57,94.6,68.26,51.55,95.86,8.389440027,25.78897228,40.04821692,25.76563417,22.62738324,24.52392933
S3821,John,Smith,student2821@university.com,Male,22,75.83,90.79,77.62,84.26,90.49,52.77688926,48.1907719,34.67574912,41.38910611,7.74064582,36.95463244
S3822,Ahmed,Smith,student2822@university.com,Female,24,99.59,82.5,66.39,92.76,81.43,22.12448559,25.30042127,27.64019901,25.10055979,4.499737085,20.93308055
